FIELD_Country,lat,lon,FIELD_name,FIELD_County,FIELD_plantingSeason,FIELD_pipeline,FIELD_year,commercialName,createdBrand,OBS_code,OBS_numValue,REP_repetitionNumber,QC_Flag,OBS_growthStage,protocolType,protocolTitle,createdTechnology,trait
Argentina,-27.745951295695,-62.582310688714,CSALO9_QUIMILI_VALVASSORI_F22,Moreno,2022,North,2023,DS510PWU,CORTEVA,DSSFP,0,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PWU,spod_veg
Argentina,-27.745951295695,-62.582310688714,CSALO9_QUIMILI_VALVASSORI_F22,Moreno,2022,North,2023,DK7210VT3P,DEKALB,DAEAR,0.7,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Argentina,-27.745951295695,-62.582310688714,CSALO9_QUIMILI_VALVASSORI_F22,Moreno,2022,North,2023,DS510PWU,CORTEVA,DAEAR,0.4,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PWU,spod_rep
Argentina,-27.745951295695,-62.582310688714,CSALO9_QUIMILI_VALVASSORI_F22,Moreno,2022,North,2023,SYN126VIP3,SYNGENTA,DSSFP,0,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VIP3,spod_veg
Argentina,-33.10951867,-58.77645728,VVSENK_GUALEGUAYCHU_AUFEL_LATE_F22,Gualeguaychu,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,0,1,NA,R3,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-33.10951867,-58.77645728,VVSENK_GUALEGUAYCHU_AUFEL_LATE_F22,Gualeguaychu,2022,South,2022,P2167VYHR,NA,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VYHR,spod_veg
Argentina,-33.10951867,-58.77645728,VVSENK_GUALEGUAYCHU_AUFEL_LATE_F22,Gualeguaychu,2022,South,2022,DK7210VT3P,DEKALB,DSSFP,10,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-33.10951867,-58.77645728,VVSENK_GUALEGUAYCHU_AUFEL_LATE_F22,Gualeguaychu,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,2,1,NA,R3,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-33.10951867,-58.77645728,VVSENK_GUALEGUAYCHU_AUFEL_LATE_F22,Gualeguaychu,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,1,1,NA,R3,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-33.10951867,-58.77645728,VVSENK_GUALEGUAYCHU_AUFEL_LATE_F22,Gualeguaychu,2022,South,2022,NK979VIP3,NA,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VIP3,spod_veg
Argentina,-33.10951867,-58.77645728,VVSENK_GUALEGUAYCHU_AUFEL_LATE_F22,Gualeguaychu,2022,South,2022,DK7210RR2,DEKALB,DSSFP,20,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-33.10951867,-58.77645728,VVSENK_GUALEGUAYCHU_AUFEL_LATE_F22,Gualeguaychu,2022,South,2022,DK7210RR2,DEKALB,HZ9,0.1,1,NA,R3,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-33.10951867,-58.77645728,VVSENK_GUALEGUAYCHU_AUFEL_LATE_F22,Gualeguaychu,2022,South,2022,DK7210PRO4,NA,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_veg
Argentina,-33.7204877,-61.5978343,EEBONA_ELORTONDO_CODUTTI_LATE_F22,General Lopez,2022,South,2022,DK7210RR2,DEKALB,DSSFP,0,1,NA,V6,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7210VT3P,DEKALB,HZ9_SUB,1,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7270TRE,NA,HZ9_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,2,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,1,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7210PRO4,NA,HZ9_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_rep
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7210VT3P,DEKALB,HZ9_SUB,2,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7270TRE,NA,HZ9,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7210VT3P,DEKALB,HZ9_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7210RR2,DEKALB,DSSFP,2,1,NA,V7,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7210RR2,DEKALB,HZ9,1.3,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7210PRO4,NA,HZ9,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_rep
Argentina,-37.204900210336,-59.285430026733,RLOPE1_TANDIL_HEER_EARLY_FFUNG22,Tandil,2022,South,2022,DK7210VT3P,DEKALB,HZ9,0.7,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Argentina,-33.819652698148,-61.908512987074,EEBONA_VENADO_YOUNG_LATE_F22,General Lopez,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-33.819652698148,-61.908512987074,EEBONA_VENADO_YOUNG_LATE_F22,General Lopez,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,1,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-33.819652698148,-61.908512987074,EEBONA_VENADO_YOUNG_LATE_F22,General Lopez,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,2,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-33.819652698148,-61.908512987074,EEBONA_VENADO_YOUNG_LATE_F22,General Lopez,2022,South,2022,DK7210RR2,DEKALB,HZ9,0.4,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-33.819652698148,-61.908512987074,EEBONA_VENADO_YOUNG_LATE_F22,General Lopez,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,1.5,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-33.819652698148,-61.908512987074,EEBONA_VENADO_YOUNG_LATE_F22,General Lopez,2022,South,2022,DK7210RR2,DEKALB,DSSFP,8,1,NA,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-31.31096097,-61.64291498,GCHWS_SEIGER_BINER_EARLY_FFUNG22,Castellanos,2022,South,2022,DK7210RR2,DEKALB,DSSFP,7,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-31.31096097,-61.64291498,GCHWS_SEIGER_BINER_EARLY_FFUNG22,Castellanos,2022,South,2022,DK7270VT3P,DEKALB,DSSFP,7,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-27.7472861,-62.1734381,CSALO9_QUIMILI_MANAGRO_FAMB22,Moreno,2022,North,2023,DK7210RR2,DEKALB,DSSFP,28,1,NA,V7,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-27.7472861,-62.1734381,CSALO9_QUIMILI_MANAGRO_FAMB22,Moreno,2022,North,2023,SYN126VIP3,SYNGENTA,DSSFP,0,1,NA,V7,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VIP3,spod_veg
Argentina,-27.7472861,-62.1734381,CSALO9_QUIMILI_MANAGRO_FAMB22,Moreno,2022,North,2023,DK7210VT3P,DEKALB,DSSFP,20,1,NA,V7,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Argentina,-27.7472861,-62.1734381,CSALO9_QUIMILI_MANAGRO_FAMB22,Moreno,2022,North,2023,DS510PWU,CORTEVA,DSSFP,0,1,NA,V7,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PWU,spod_veg
Argentina,-27.7472861,-62.1734381,CSALO9_QUIMILI_MANAGRO_FAMB22,Moreno,2022,North,2023,DK7210PRO4,NA,DSSFP,0,1,NA,V7,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_veg
Argentina,-27.7472861,-62.1734381,CSALO9_QUIMILI_MANAGRO_FAMB22,Moreno,2022,North,2023,P2089VYHR,PIONEER,DSSFP,0,1,NA,V7,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VYHR,spod_veg
Argentina,-27.7472861,-62.1734381,CSALO9_QUIMILI_MANAGRO_FAMB22,Moreno,2022,North,2023,DK7270TRE,NA,DSSFP,0,1,NA,V7,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_veg
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210RR2,DEKALB,DAEAR_SUB,3,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210VT3P,DEKALB,DAEAR_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7270TRE,NA,DAEAR_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210PRO4,NA,DAEAR_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210RR2,DEKALB,DAEAR_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210VT3P,DEKALB,DAEAR_SUB,2,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210VT3P,DEKALB,DAEAR_SUB,1,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210RR2,DEKALB,DAEAR_SUB,2,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210RR2,DEKALB,DAEAR_SUB,1,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210RR2,DEKALB,DAEAR_SUB,4,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210RR2,DEKALB,DSSFP,0,1,NA,Not Applicable,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210VT3P,DEKALB,DAEAR_SUB,6,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210VT3P,DEKALB,DAEAR_SUB,3,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210RR2,DEKALB,DSSFN,0,1,Obs is Deactivated,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210PRO4,NA,DAEAR,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),PRO4,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210VT3P,DEKALB,DAEAR_SUB,5,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210VT3P,DEKALB,DAEAR,1.9,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7270TRE,NA,DAEAR,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210RR2,DEKALB,DAEAR,1.6,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Argentina,-36.127879308262,-61.875961496385,GLNQJ_MONESCAZON_ELENCUENTRO_EARLY_FAMB22,Pehuajo,2022,South,2022,DK7210VT3P,DEKALB,DAEAR_SUB,4,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,SF9_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,9,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,2,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,1,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,DAEAR_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7272TRE,NA,DAEAR_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7272TRE,NA,HZ9_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7272TRE,NA,SF9_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,7,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,DAEAR_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,HZ9_SUB,2,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,HZ9,6.9,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,HZ9,4.6,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,HZ9_SUB,6,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,11,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,SF9_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7272TRE,NA,HZ9_SUB,3,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,3,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,HZ9_SUB,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,HZ9_SUB,4,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,15,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,HZ9_SUB,3,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,HZ9_SUB,10,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7272TRE,NA,HZ9_SUB,2,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,HZ9_SUB,1,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,DSSFP,57,1,NA,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_veg
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,13,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,5,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,HZ9_SUB,5,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,SF9,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7272TRE,NA,DAEAR,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,12,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7272TRE,NA,HZ9,0.8,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7272TRE,NA,SF9,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210VT3P,DEKALB,DAEAR,0,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),VT3P,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,HZ9_SUB,8,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7272TRE,NA,HZ9_SUB,1,1,NA,R4,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),TRE,spod_rep
Uruguay,-32.8690438,-55.6616871,ORODR3_BLANQUILLO_GONZALOCARLE_2223_LATE,Durazno,2022,South,2022,DK7210RR2,DEKALB,DSSFP,75,1,NA,V8,FTN,ARG 22 SM COM CORN GERM FTN (ARG/URY),RR,spod_veg
