protocolType,FIELD_pipeline,FIELD_plantingDate,FIELD_locationName,FIELD_name,FIELD_field_latitude,FIELD_field_longitude,commercialName,OBS_observationRefCd,OBS_descriptorAbbreviation,OBS_numValue,QC_Flag,SETS_setName
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-15 00:00:00.000000 UTC,Marcos Juarez Cordoba Argentina,DBORE_COLONIAITALIANA_TRECCO_EARLY_FFUNG23,-33.343556391907,-62.161269786815,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7447TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7272TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7303TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7208TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7270TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7220VTPRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7210PRO4,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK7272VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,DK6962VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,LT725TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,LT721TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,LT723TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,LT720VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,LT344TRE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,AX7369MQK1,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,AY6923MQK1,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,AY6924MQK1,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,AY7291FHJ2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,NEXT226PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,NS7921VIP3CL,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,AX7761VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,NK842VIPTERA3,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,BRV8380PWUE,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,AX7370MQK1,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-09-06 00:00:00.000000 UTC,Gualeguaychu Entre Rios Argentina,VVSENK_BASAVILBASO_ECKERDT_EARLY_F23,-32.412526463837,-58.902426268648,LT302VT3P,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-31 00:00:00.000000 UTC,La Capital Santa Fe Argentina,VVSENK_RECREO_SANTIROCCO_EARLY_FFUNG23,-31.531115932087,-60.759978898962,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-09-26 00:00:00.000000 UTC,General Lopez Santa Fe Argentina,EEBONA_CAFFERATA_PIERELLA_EARLY_F23,-33.356132899999,-62.037906599999,DK7210RR2,DSSFP,N/A,1.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Juarez Celman Cordoba Argentina,GGBLAN_BENGOLEA_ELORZA_EARLY_FFUNG23,-33.064228526978,-63.657248084741,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMPFUN
FTN,South,2023-10-02 00:00:00.000000 UTC,Juarez Celman Cordoba Argentina,GGBLAN_BENGOLEA_ELORZA_EARLY_FFUNG23,-33.064228526978,-63.657248084741,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-10-02 00:00:00.000000 UTC,Juarez Celman Cordoba Argentina,GGBLAN_BENGOLEA_ELORZA_EARLY_FFUNG23,-33.064228526978,-63.657248084741,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-10-02 00:00:00.000000 UTC,Juarez Celman Cordoba Argentina,GGBLAN_BENGOLEA_ELORZA_EARLY_FFUNG23,-33.064228526978,-63.657248084741,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-10-02 00:00:00.000000 UTC,Juarez Celman Cordoba Argentina,GGBLAN_BENGOLEA_ELORZA_EARLY_FFUNG23,-33.064228526978,-63.657248084741,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-10-02 00:00:00.000000 UTC,Juarez Celman Cordoba Argentina,GGBLAN_BENGOLEA_ELORZA_EARLY_FFUNG23,-33.064228526978,-63.657248084741,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-10-02 00:00:00.000000 UTC,Juarez Celman Cordoba Argentina,GGBLAN_BENGOLEA_ELORZA_EARLY_FFUNG23,-33.064228526978,-63.657248084741,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMPUNT
FTN,South,2023-10-02 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_VICUNA_HARAS_EARLY_F23,-34.197343668877,-64.250271741639,NEXT226PWUE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_VICUNA_HARAS_EARLY_F23,-34.197343668877,-64.250271741639,NK842VIPTERA3,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_VICUNA_HARAS_EARLY_F23,-34.197343668877,-64.250271741639,DK7272TRE,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_VICUNA_HARAS_EARLY_F23,-34.197343668877,-64.250271741639,DK7210PRO4,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_VICUNA_HARAS_EARLY_F23,-34.197343668877,-64.250271741639,DK7210RR2,DSSFP,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_VICUNA_HARAS_EARLY_F23,-34.197343668877,-64.250271741639,DK7210RR2,SF9_SUB,N/A,0.0,,FTNTEMP
FTN,South,2023-10-02 00:00:00.000000 UTC,Rio Cuarto Cordoba Argentina,GGBLAN_VICUNA_HARAS_EARLY_F23,-34.197343668877,-64.250271741639,DK7272VT3P,SF9_SUB,N/A,0.0,,FTNTEMP
